"","date","route","time","day","location","incident","min_delay","min_gap","direction","vehicle"
"2072",2021-01-23,40,16:56:00,"Saturday","DUNDAS AND DUPONT","Security",30,60,"W",8442
"2073",2021-01-23,34,17:09:00,"Saturday","KENNEDY STATION","Mechanical",9,18,"E",8723
"2074",2021-01-23,39,17:32:00,"Saturday","FINCH AND MARKHAM","Cleaning",14,28,"E",3564
"2075",2021-01-23,15,17:32:00,"Saturday","ROYAL YORK AND LELAND","Operations (Operator)",30,60,"W",7940
"2076",2021-01-23,31,17:38:00,"Saturday","GREENWOOD STATION","Mechanical",20,20,"N",8511
"2077",2021-01-23,35,18:01:00,"Saturday","JANE AND YORKGATE","Mechanical",8,16,NA,3607
"2078",2021-01-23,999,18:24:00,"Saturday","2050 JANE STREET","Utilized Off Route",0,0,NA,3571
"2079",2021-01-23,52,18:27:00,"Saturday","LAWRENCE STATION","Emergency Services",0,0,NA,8330
"2080",2021-01-23,35,18:36:00,"Saturday","ARMADALE AND BLOOR","Collision (TTC)",10,20,"S",3306
"2081",2021-01-23,14,19:28:00,"Saturday","ROSELAWN AND CHAPLIN","General Delay",20,40,"E",1077
"2082",2021-01-23,39,20:25:00,"Saturday","FINCH AND BALDOON","Mechanical",15,30,NA,1658
"2083",2021-01-23,96,20:28:00,"Saturday","CARRIER LOOP","Mechanical",20,40,"E",3619
"2084",2021-01-23,65,20:29:00,"Saturday","PARLIAMENT AND DUNDAS","General Delay",46,59,"N",8952
"2085",2021-01-23,41,20:42:00,"Saturday","KEELE STATION","Mechanical",16,32,"N",1066
"2086",2021-01-23,34,21:06:00,"Saturday","EGLINTON AND CREDIT UN","Collision (TTC)",10,20,"E",8858
"2087",2021-01-23,96,22:20:00,"Saturday","WILSON AND JANE","Mechanical",20,40,"E",3361
"2088",2021-01-23,130,22:37:00,"Saturday","MCCOWAN AND SHEPPARD","Vision",30,60,"N",3511
"2089",2021-01-23,39,22:58:00,"Saturday","CROW TRAIL AND NEILSON","Mechanical",15,30,"E",3490
"2090",2021-01-23,74,23:03:00,"Saturday","ST CLAIR STATION","Mechanical",25,50,"N",8339
"2091",2021-01-23,14,00:28:00,"Saturday","GLENCAIRN AND CALEDONI","Mechanical",20,40,"W",1266
"2092",2021-01-23,94,00:35:00,"Saturday","WELLESLEY AND QUEENS P","Mechanical",10,20,"W",1045
"2093",2021-01-23,34,00:35:00,"Saturday","EGLINTON STATION","Cleaning",20,38,"E",8839
"2094",2021-01-23,14,00:42:00,"Saturday","GLENCAIRN AVE AND CALE","Mechanical",20,40,"S",1266
"2095",2021-01-23,35,01:10:00,"Saturday","PIONEER VILLAGE STATIO","Emergency Services",30,60,NA,3587
"2096",2021-01-23,32,01:33:00,"Saturday","PINE AND WRIGHT","Mechanical",20,40,"N",1378
"2097",2021-01-23,34,01:51:00,"Saturday","EGLINTON AND VICTORIA","Collision (NON-TTC)",71,86,"W",0
"2098",2021-01-24,300,04:54:00,"Sunday","BLOOR AND SHAVER","Security",30,60,"W",8602
"2099",2021-01-24,300,05:23:00,"Sunday","DANFORTH AVE AND VICTO","Operations (Operator)",30,60,"W",8571
"2100",2021-01-24,320,05:51:00,"Sunday","BLACK CREEK AND EGLINT","Security",0,0,"S",9041
"2101",2021-01-24,307,06:40:00,"Sunday","EXHIBITION LOOP","Mechanical",15,30,"S",9007
"2102",2021-01-24,341,06:47:00,"Sunday","IAN MACDONLAD AND CHIM","Mechanical",24,48,"S",1116
"2103",2021-01-24,86,07:04:00,"Sunday","MEADOWVALE LOOP","Mechanical",10,20,"E",8778
"2104",2021-01-24,5,07:35:00,"Sunday","QUEEN'S PARK CIRCLE AN","Operations (Operator)",20,40,"N",8361
"2105",2021-01-24,120,07:45:00,"Sunday","WILSON GARAGE","Mechanical",30,30,"W",8102
"2106",2021-01-24,88,07:50:00,"Sunday","THORNCLIFFE AND OVERLE","Mechanical",20,40,"W",1363
"2107",2021-01-24,169,07:58:00,"Sunday","MCCOWAN AND TRITON","Collision (TTC)",30,60,"N",8204
"2108",2021-01-24,506,08:17:00,"Sunday","COXWELL AND GERRARD","Mechanical",8,16,"N",8671
"2109",2021-01-24,162,08:21:00,"Sunday","DONWAY EAST AND DON MI","General Delay",760,790,"E",0
"2110",2021-01-24,134,08:28:00,"Sunday","FINCHDENE SQUARE AND T","Mechanical",18,36,"S",3354
"2111",2021-01-24,69,08:40:00,"Sunday","BIRCHMOUNT AND NEWLAND","Mechanical",20,40,"S",8594
"2112",2021-01-24,36,09:06:00,"Sunday","FINCH AND TALBOT","Collision (TTC)",8,16,"W",3315
"2113",2021-01-24,905,10:43:00,"Sunday","KENNEDY STATION","Cleaning",12,24,"E",8674
"2114",2021-01-24,79,10:47:00,"Sunday","SCARLETT AND LAWRENCE","Investigation",43,55,"S",1085
"2115",2021-01-24,905,11:51:00,"Sunday","KENNEDY STATION","Mechanical",12,24,NA,8723
"2116",2021-01-24,25,11:53:00,"Sunday","DON MILLS AND WYNFORD","Investigation",10,20,NA,8766
"2117",2021-01-24,89,12:14:00,"Sunday","WESTON AND DEE","Collision (TTC)",10,20,NA,1411
"2118",2021-01-24,44,12:17:00,"Sunday","KIPLING AND EVANS","Mechanical",10,20,"S",8467
"2119",2021-01-24,32,12:19:00,"Sunday","EGLINTON STATION","Mechanical",10,20,NA,1260
"2120",2021-01-24,7,13:02:00,"Sunday","BATHURST AND WILSON","Mechanical",7,14,"S",9017
"2121",2021-01-24,24,13:14:00,"Sunday","VICTORIA PARK STATION","Mechanical",10,20,NA,3164
"2122",2021-01-24,40,13:22:00,"Sunday","KIPLING STATION","Mechanical",30,60,"E",8032
"2123",2021-01-24,1,14:00:00,"Sunday","ST CLAIR AND YONGE","Operations (Operator)",0,0,"E",7947
"2124",2021-01-24,29,14:28:00,"Sunday","QUEEN AND DUFFERIN","Mechanical",5,10,"N",9035
"2125",2021-01-24,7,14:29:00,"Sunday","BATHURST AND WELLS","Mechanical",8,16,"N",9005
"2126",2021-01-24,165,14:35:00,"Sunday","BARMAC AND S OF STEELE","Emergency Services",10,20,"S",3300
"2127",2021-01-24,72,14:51:00,"Sunday","CARLAW AND EASTERN","Collision (NON-TTC)",24,36,NA,8555
"2128",2021-01-24,100,14:56:00,"Sunday","BROADVIEW STATION","Cleaning",8,17,"N",8836
"2129",2021-01-24,22,15:25:00,"Sunday","BINGHAM LOOP","Mechanical",10,20,"S",3135
"2130",2021-01-24,32,15:30:00,"Sunday","PINE AND LAWRENCE","Mechanical",10,20,"E",1111
"2131",2021-01-24,504,15:48:00,"Sunday","KING AND SUDBURY","Mechanical",5,9,"W",1268
"2132",2021-01-24,83,17:10:00,"Sunday","GREENWOOD STATION","Security",18,36,"S",8548
"2133",2021-01-24,53,18:00:00,"Sunday","FINCH STATION","Mechanical",10,20,NA,3550
"2134",2021-01-24,95,18:10:00,"Sunday","YORK MILLS AND OLD YOR","Mechanical",15,30,"E",1343
"2135",2021-01-24,74,18:21:00,"Sunday","ST CLAIR STATION","Held",34,62,NA,1390
"2136",2021-01-24,88,18:27:00,"Sunday","ST CLAIR STATION","Held",34,54,"E",1363
"2137",2021-01-24,20,18:43:00,"Sunday","KENNEDY STATION","Mechanical",30,60,"W",8559
"2138",2021-01-24,999,18:54:00,"Sunday","PRINCES' BLVD AND ONTA","Security",0,0,NA,1655
"2139",2021-01-24,52,20:00:00,"Sunday","LAWRENCE AND CALEDONIA","Mechanical",20,40,"W",8332
"2140",2021-01-24,100,21:04:00,"Sunday","BROADVIEW AND COSBURN","Cleaning",10,20,"N",8712
"2141",2021-01-24,29,21:06:00,"Sunday","WILSON STATION ( UPPER","Emergency Services",10,20,NA,9148
"2142",2021-01-24,109,21:15:00,"Sunday","MARLEE AND WHITMORE","Mechanical",25,50,"S",8182
"2143",2021-01-24,52,21:26:00,"Sunday","LAWRENCE AND GOOD SHEP","Utilized Off Route",20,40,"E",8158
"2144",2021-01-24,53,21:33:00,"Sunday","FINCH STATION","Emergency Services",10,20,NA,3557
"2145",2021-01-24,51,21:39:00,"Sunday","LESLIE STATION","Emergency Services",30,39,"S",8122
"2146",2021-01-24,34,23:10:00,"Sunday","EGLINTON STATION","Mechanical",21,42,"E",8789
"2147",2021-01-24,41,23:28:00,"Sunday","KEELE STATION","Utilized Off Route",24,48,"N",0
"2148",2021-01-24,54,23:39:00,"Sunday","LAWRENCE AND HOMESTEAD","Security",21,43,"E",8745
"2149",2021-01-25,39,02:17:00,"Monday","FINCH AND BIRCHMOUNT","Mechanical",25,50,"W",3525
"2150",2021-01-25,29,05:20:00,"Monday","MOUNT DENNIS GARAGE","Mechanical",24,33,"N",9035
"2151",2021-01-25,68,05:32:00,"Monday","STEELES AND WARDEN","Mechanical",20,39,"E",3755
"2152",2021-01-25,84,05:37:00,"Monday","SHEPPARD YONGE STATION","Mechanical",20,40,"E",3586
"2153",2021-01-25,161,05:40:00,"Monday","JANE AND ALLIANCE","Mechanical",12,25,"N",1070
"2154",2021-01-25,165,05:56:00,"Monday","ORMONT AND WESTON","Mechanical",6,0,"E",3274
"2155",2021-01-25,81,05:57:00,"Monday","O'CONNOR AND MILTON","Investigation",4,8,"W",3130
"2156",2021-01-25,35,05:59:00,"Monday","PIONEER VILLAGE STATIO","Vision",5,10,"W",3715
"2157",2021-01-25,96,06:05:00,"Monday","ARROW GARAGE","Mechanical",22,33,"S",3216
"2158",2021-01-25,11,06:23:00,"Monday","YONGE AND STEELES","Emergency Services",19,38,"N",8304
"2159",2021-01-25,34,06:25:00,"Monday","KENNEDY STATION","Mechanical",6,12,"E",8878
"2160",2021-01-25,9,06:33:00,"Monday","ST CLAIR AND BRIMLEY","Mechanical",17,34,"E",8588
"2161",2021-01-25,134,06:42:00,"Monday","CROW TRAIL AND TAPSCOT","Security",15,30,"S",3424
"2162",2021-01-25,32,07:11:00,"Monday","EGLINTON AND CHAPLIN C","Mechanical",7,14,"E",1411
"2163",2021-01-25,68,07:12:00,"Monday","WARDEN AND STEELES LOO","Operations (Operator)",6,11,NA,8629
"2164",2021-01-25,86,07:26:00,"Monday","KENNEDY STATION","Security",15,35,NA,8643
"2165",2021-01-25,501,08:16:00,"Monday","QUEEN AND BAY","Security",7,14,"W",1354
"2166",2021-01-25,104,08:30:00,"Monday","DUFFERIN AND FINCH","Mechanical",18,36,"S",8365
"2167",2021-01-25,52,08:32:00,"Monday","DIXON AND KIPLING","Mechanical",18,27,"W",1276
"2168",2021-01-25,34,09:26:00,"Monday","CONCORDE PL AND CONCOR","Collision (TTC)",12,24,"S",8859
"2169",2021-01-25,133,09:36:00,"Monday","MORNINGSIDE AND FINCH","Cleaning",11,22,"N",3549
"2170",2021-01-25,7,09:37:00,"Monday","BATHURST AND EGLINTON","Mechanical",9,18,"S",9004
"2171",2021-01-25,125,09:44:00,"Monday","FINCH STATION","Operations (Operator)",30,60,"N",8143
"2172",2021-01-25,133,09:45:00,"Monday","SCARBOROUGH CENTRE STA","Cleaning",11,22,"S",3404
"2173",2021-01-25,7,09:48:00,"Monday","BATHURST AND RANEE","Mechanical",8,16,"S",9014
"2174",2021-01-25,11,09:56:00,"Monday","DAVISVILLE STATION","Cleaning",13,26,"S",8306
"2175",2021-01-25,133,10:07:00,"Monday","SCARBOROUGH CENTRE STA","Cleaning",11,22,"N",3433
"2176",2021-01-25,929,10:12:00,"Monday","WILSON STATION","Mechanical",10,20,"N",1051
"2177",2021-01-25,929,10:18:00,"Monday","WILSON STATION","Mechanical",7,14,NA,9149
"2178",2021-01-25,133,10:29:00,"Monday","SCARBOROUGH CENTRE STA","Cleaning",11,22,"N",1392
"2179",2021-01-25,29,10:42:00,"Monday","DUFFERIN AND COLLEGE","Vision",7,14,"S",9142
"2180",2021-01-25,129,10:47:00,"Monday","MCCOWAN AND FINCH","Mechanical",9,17,"S",1299
"2181",2021-01-25,133,10:51:00,"Monday","SCARBOROUGH CENTRE STA","Cleaning",11,22,"N",1247
"2182",2021-01-25,23,10:58:00,"Monday","DAWES AND BALFOUR","Emergency Services",11,22,"N",8504
"2183",2021-01-25,11,11:01:00,"Monday","DAVISVILLE STATION","Cleaning",13,26,"S",8304
"2184",2021-01-25,11,11:10:00,"Monday","BAYVIEW AND STEELES","Cleaning",13,26,"N",8113
"2185",2021-01-25,133,11:13:00,"Monday","SCARBOROUGH CENTRE STA","Cleaning",11,22,"N",3519
"2186",2021-01-25,73,11:14:00,"Monday","ROYAL YORK STATION","Investigation",30,60,NA,7966
"2187",2021-01-25,121,11:17:00,"Monday","FRONT AND BAY","Operations (Operator)",30,60,NA,8533
"2188",2021-01-25,38,11:17:00,"Monday","SCARBOROUGH CENTE STAT","Cleaning",12,24,"E",1308
"2189",2021-01-25,47,11:19:00,"Monday","EARLSCOURT LOOP","Investigation",9,18,"S",1359
"2190",2021-01-25,70,11:22:00,"Monday","CRAIGHTON AND PHARMACY","Cleaning",22,44,"W",8633
"2191",2021-01-25,62,11:32:00,"Monday","MAIN STREET STATION","Cleaning",22,44,"W",3135
"2192",2021-01-25,21,12:02:00,"Monday","SCARBOROUGH CENTRE STA","Mechanical",14,29,"N",3550
"2193",2021-01-25,133,12:17:00,"Monday","MORNINGSIDE AND NIGHTS","Cleaning",11,22,"N",3498
"2194",2021-01-25,935,12:17:00,"Monday","JANE AND WILSON","Mechanical",12,24,"N",3307
"2195",2021-01-25,122,12:26:00,"Monday","YORK MILLS STATION","Cleaning",17,34,"W",8324
"2196",2021-01-25,84,12:28:00,"Monday","BRADSTOCK AND WESTON","Collision (TTC)",8,16,"E",3643
"2197",2021-01-25,84,12:29:00,"Monday","BRADSTOCK AND WESTON","Collision (TTC)",8,16,"E",3625
"2198",2021-01-25,121,12:31:00,"Monday","FRONT AND YONGE","General Delay",54,84,"W",8576
"2199",2021-01-25,95,12:35:00,"Monday","YORK MILLS STATION","Security",10,21,NA,3511
"2200",2021-01-25,62,12:38:00,"Monday","DANFORTH AND BIRCHMOUN","Cleaning",22,44,"W",8493
"2201",2021-01-25,59,12:43:00,"Monday","LAWRENCE WEST STATION","Cleaning",22,45,"E",3621
"2202",2021-01-25,11,12:45:00,"Monday","DAVISVILLE STATION","Cleaning",13,26,"N",8340
"2203",2021-01-25,16,12:46:00,"Monday","WARDEN STATION","Cleaning",13,26,"N",8484
"2204",2021-01-25,23,13:21:00,"Monday","MAIN STATION","Cleaning",11,22,"S",8521
"2205",2021-01-25,35,13:23:00,"Monday","JANE STATION","Emergency Services",8,16,NA,3292
"2206",2021-01-25,38,13:26:00,"Monday","SCARBOROUGH CENTRE STA","Cleaning",14,22,"E",3561
"2207",2021-01-25,100,13:49:00,"Monday","BROADVIEW STATION","Cleaning",7,14,"N",8714
"2208",2021-01-25,131,13:50:00,"Monday","MORNINGVIEW TRAIL AND","Operations (Operator)",14,28,"W",3437
"2209",2021-01-25,108,14:04:00,"Monday","DRIFTWOOD AND YEWTREE","Security",8,16,"S",3237
"2210",2021-01-25,16,14:04:00,"Monday","WARDEN STATION","Cleaning",13,26,"E",8414
"2211",2021-01-25,130,14:07:00,"Monday","MCCOWAN AND SHEPPARD","Mechanical",21,42,"N",1397
"2212",2021-01-25,64,14:18:00,"Monday","MAIN STREET STATION","Cleaning",10,20,"S",8609
"2213",2021-01-25,17,14:20:00,"Monday","WARDEN STATION","Cleaning",22,38,"N",8483
"2214",2021-01-25,67,14:20:00,"Monday","VICTORIA PARK STATION","Cleaning",15,30,"N",8781
"2215",2021-01-25,996,14:44:00,"Monday","ELMHURST AND HENLEY","Security",12,24,"E",3273
"2216",2021-01-25,36,14:48:00,"Monday","FINCH AND W OF KIPLING","Security",6,12,"E",9104
"2217",2021-01-25,89,14:56:00,"Monday","INDUSTRY AND RAY","Mechanical",11,22,"N",9030
"2218",2021-01-25,17,15:00:00,"Monday","WARDEN STATION","Cleaning",36,72,"S",8522
"2219",2021-01-25,100,15:09:00,"Monday","OVERLEA AND DON MILLS","Cleaning",7,13,"N",8885
"2220",2021-01-25,17,15:17:00,"Monday","BIRCHMOUNT AND BONIS","Emergency Services",9,18,"N",3128
"2221",2021-01-25,12,15:18:00,"Monday","KINGSTON AND WARDEN","Collision (TTC)",6,29,"W",8955
"2222",2021-01-25,47,15:21:00,"Monday","CALEDONIA AND GLECAIRN","Emergency Services",0,0,"N",1086
"2223",2021-01-25,104,15:22:00,"Monday","WILSON HEIGHTS BLVD AN","Mechanical",18,36,"S",1277
"2224",2021-01-25,104,15:22:00,"Monday","WILSON STATION","Mechanical",18,36,"N",1277
"2225",2021-01-25,64,15:42:00,"Monday","MAIN AND DANFORTH","Cleaning",10,20,"S",8551
"2226",2021-01-25,70,15:46:00,"Monday","ST CLAIR AND O'CONNER","Security",0,0,"E",8651
"2227",2021-01-25,56,15:51:00,"Monday","EGLINTON STATION","Mechanical",17,34,NA,1388
"2228",2021-01-25,52,15:55:00,"Monday","LAWRENCE AND JANE","Collision (NON-TTC)",20,28,"W",0
"2229",2021-01-25,165,16:12:00,"Monday","BARMAC AND STEELES","Cleaning",9,18,"E",3577
"2230",2021-01-25,14,16:45:00,"Monday","GLENCAIRN AND CALEDONI","Emergency Services",24,48,"E",1096
"2231",2021-01-25,165,16:54:00,"Monday","WILSON AND BATHURST","Mechanical",9,18,"W",3713
"2232",2021-01-25,35,16:59:00,"Monday","JANE AND TRETHEWEY","Cleaning",11,22,"N",3246
"2233",2021-01-25,54,17:25:00,"Monday","LAWRENCE EAST STATION","Cleaning",13,25,"E",8929
"2234",2021-01-25,34,17:39:00,"Monday","KENNEDY STATION","Cleaning",7,13,"W",8891
"2235",2021-01-25,34,17:39:00,"Monday","KENNEDY STATION","Cleaning",7,13,"W",8891
"2236",2021-01-25,22,17:43:00,"Monday","COXWELL STATION","Cleaning",10,20,"S",8580
"2237",2021-01-25,42,17:45:00,"Monday","FINCH STATION","Cleaning",15,30,"N",8305
"2238",2021-01-25,51,18:00:00,"Monday","EGLINTON STATION","Mechanical",30,60,"E",8101
"2239",2021-01-25,88,18:03:00,"Monday","ST CLAIR STATION","Emergency Services",20,40,NA,8336
"2240",2021-01-25,34,18:28:00,"Monday","EGLINTON STATION","Cleaning",12,24,"E",8734
"2241",2021-01-25,165,18:28:00,"Monday","YORK MILLS STATION","Emergency Services",9,18,NA,3645
"2242",2021-01-25,75,19:00:00,"Monday","QUEEN'S QUAY AND RICHA","Mechanical",6,12,"S",8178
"2243",2021-01-25,37,19:25:00,"Monday","ISLINGTON S OF 401","Collision (NON-TTC)",35,45,"S",0
"2244",2021-01-25,12,19:40:00,"Monday","EGLINTON AND BRIMLEY R","Security",0,0,"E",8494
"2245",2021-01-25,34,20:22:00,"Monday","EGLINTON STATION","Collision (TTC)",7,14,NA,8839
"2246",2021-01-25,134,20:59:00,"Monday","PROGRESS AND PRODUCTIO","Diversion",33,46,"W",3562
"2247",2021-01-25,63,21:16:00,"Monday","KING AND SHAW","Mechanical",5,10,"E",8181
"2248",2021-01-25,34,21:18:00,"Monday","EGLINTON STATION","Mechanical",7,14,"E",3757
"2249",2021-01-25,927,21:22:00,"Monday","HUMBER COLLEGE LOOP","Security",0,0,NA,9203
"2250",2021-01-25,90,22:21:00,"Monday","VAUGHAN AND OAKWOOD","Mechanical",10,20,"S",8108
"2251",2021-01-25,25,22:45:00,"Monday","DON MILLS STATION","Vision",9,18,NA,8729
"2252",2021-01-25,102,22:59:00,"Monday","MARKHAM AND TUXEDO","Security",11,20,"S",8585
"2253",2021-01-25,63,23:02:00,"Monday","EGLINTON WEST STATION","Mechanical",10,20,NA,8332
"2254",2021-01-25,161,23:12:00,"Monday","WESTON AND BLACK CREEK","Cleaning",20,40,"E",1590
"2255",2021-01-25,102,23:37:00,"Monday","WARDEN STATION","Security",0,0,NA,8479
"2256",2021-01-25,17,23:58:00,"Monday","BIRCHMOUNT AND EGLINTO","General Delay",92,117,NA,0
"2257",2021-01-25,47,00:20:00,"Monday","MACDONNELL AND QUEEN","Emergency Services",0,0,"N",1269
"2258",2021-01-25,47,01:15:00,"Monday","CALEDONIA AND LAWRENCE","General Delay",27,35,"N",1606
"2259",2021-01-25,85,01:44:00,"Monday","SHEPPARD AND IDAGROVE","Security",0,0,"E",3544
"2260",2021-01-26,32,03:04:00,"Tuesday","EGLINTON AND MT PLEASA","Operations (Operator)",30,60,"E",1562
"2261",2021-01-26,47,04:48:00,"Tuesday","CALEDONIA AND LAWRENCE","Investigation",27,35,NA,0
"2262",2021-01-26,14,05:37:00,"Tuesday","CHAPLIN AND EGLINTON","General Delay",112,114,"B",0
"2263",2021-01-26,6,05:47:00,"Tuesday","INDUSTRY AND TODD BAYL","Mechanical",12,24,"N",1025
"2264",2021-01-26,53,05:48:00,"Tuesday","NEWGALE GATE AND TAPSC","Emergency Services",9,18,"E",1248
"2265",2021-01-26,41,06:02:00,"Tuesday","KEELE AND GLENLAKE","Mechanical",14,26,"E",9042
"2266",2021-01-26,122,06:16:00,"Tuesday","YORK MILLS STATION","Security",17,25,"W",8189
"2267",2021-01-26,68,06:22:00,"Tuesday","WARDEN STATION","Mechanical",23,36,"S",3754
"2268",2021-01-26,44,07:46:00,"Tuesday","KIPLING AND NEW TORONT","Collision (NON-TTC)",35,40,"S",8083
"2269",2021-01-26,63,08:19:00,"Tuesday","ATLANTIC AND KING","Mechanical",4,8,"N",1368
"2270",2021-01-26,21,08:51:00,"Tuesday","EGLINTON AND MIDLAND","Mechanical",10,18,"E",1255
"2271",2021-01-26,78,09:01:00,"Tuesday","YORK MILLS STATION","Operations (Operator)",30,60,"S",8129
"2272",2021-01-26,11,09:04:00,"Tuesday","DAVISVILLE STATION","Cleaning",13,26,"S",8334
"2273",2021-01-26,133,09:40:00,"Tuesday","SCARBOROUGH CENTRE STA","Cleaning",11,22,"N",3418
"2274",2021-01-26,133,09:45:00,"Tuesday","SCARBOROUGH CENTRE STA","Cleaning",11,22,"N",3411
"2275",2021-01-26,125,09:58:00,"Tuesday","FINCH STATION","Operations (Operator)",30,60,"N",1293
"2276",2021-01-26,133,10:03:00,"Tuesday","SCARBOROUGH CENTRE STA","Cleaning",11,22,"N",1201
"2277",2021-01-26,53,10:06:00,"Tuesday","STEELES AND MARKHAM","Cleaning",6,9,"E",1324
"2278",2021-01-26,11,10:09:00,"Tuesday","DAVISVILLE STATION","Cleaning",13,26,"S",1364
"2279",2021-01-26,11,10:18:00,"Tuesday","STEELES LOOP","Cleaning",13,26,"W",8161
"2280",2021-01-26,53,10:20:00,"Tuesday","MARKHAM AND PASSMORE","Cleaning",13,20,"E",3566
"2281",2021-01-26,171,10:25:00,"Tuesday","INDUSTRY AND TODD BAYL","General Delay",20,40,"N",1016
"2282",2021-01-26,133,10:29:00,"Tuesday","SCARBOROUGH CENTRE STA","Cleaning",11,22,"N",3521
"2283",2021-01-26,34,10:30:00,"Tuesday","EGLINTON TO KENNEDY ST","General Delay",0,0,"B",0
"2284",2021-01-26,89,10:50:00,"Tuesday","WESTON AND KING","Mechanical",9,18,"N",9039
"2285",2021-01-26,133,10:51:00,"Tuesday","SCARBOROUGH CENTRE STA","Cleaning",11,22,"S",3468
"2286",2021-01-26,40,10:52:00,"Tuesday","DUNDAS WEST AND PACIFI","Collision (TTC)",20,40,"W",8096
"2287",2021-01-26,36,11:00:00,"Tuesday","FINCH AND WESTON","Cleaning",5,10,"E",9132
"2288",2021-01-26,133,11:13:00,"Tuesday","SCARBOROUGH CENTRE STA","Cleaning",11,22,"N",1212
"2289",2021-01-26,97,11:16:00,"Tuesday","ELLESMERE AND YONGE","General Delay",257,287,"S",8125
"2290",2021-01-26,8,11:22:00,"Tuesday","OCONNOR AND MILTON","Collision (NON-TTC)",36,51,"W",8501
"2291",2021-01-26,131,11:30:00,"Tuesday","MCCOWAN AND MILNER","Collision (TTC)",14,27,"S",1654
"2292",2021-01-26,95,11:32:00,"Tuesday","YORK MILLS AND OLD YON","Investigation",10,20,"E",3500
"2293",2021-01-26,11,11:32:00,"Tuesday","YORK MILLS AND OLD YON","Investigation",10,20,"E",1364
"2294",2021-01-26,36,11:35:00,"Tuesday","FINCH AND ARROW","Cleaning",5,10,"N",9115
"2295",2021-01-26,5,11:42:00,"Tuesday","AVENUE AND OAKLANDS","Collision (TTC)",30,60,"N",8356
"2296",2021-01-26,36,11:43:00,"Tuesday","FINCH AND TORRESDALE","Collision (TTC)",0,0,"W",3611
"2297",2021-01-26,54,11:45:00,"Tuesday","LESLIE AND EGLINTON","Collision (NON-TTC)",115,140,"E",8763
"2298",2021-01-26,51,11:45:00,"Tuesday","LESLIE AND EGLINTON","Collision (NON-TTC)",145,115,"N",8344
"2299",2021-01-26,87,11:48:00,"Tuesday","EAST YORK ACRES","Collision (TTC)",11,22,"S",8531
"2300",2021-01-26,29,12:04:00,"Tuesday","CALEDONIA AND ST CLAIR","Collision (TTC)",8,18,"N",9140
"2301",2021-01-26,133,12:04:00,"Tuesday","MORNINGSIDE AND FINCH","Cleaning",11,22,"E",3528
"2302",2021-01-26,62,12:05:00,"Tuesday","MAIN STREET STATION","Cleaning",22,44,"E",3142
"2303",2021-01-26,46,12:09:00,"Tuesday","MARTIN GROVE AND RONSO","Collision (NON-TTC)",20,40,"N",3326
"2304",2021-01-26,132,12:13:00,"Tuesday","SCARBOROUGH CENTRE STA","General Delay",24,48,"N",3475
"2305",2021-01-26,16,12:17:00,"Tuesday","WARDEN STATION","Cleaning",13,26,"E",3141
"2306",2021-01-26,86,12:21:00,"Tuesday","EGLINTON AND KINGSTON","Collision (TTC)",10,20,"E",8708
"2307",2021-01-26,67,12:24:00,"Tuesday","PHARMACY AND BRIAN","Collision (TTC)",15,30,"N",8916
"2308",2021-01-26,16,12:30:00,"Tuesday","WARDEN STATION","Cleaning",13,26,"S",8595
"2309",2021-01-26,14,12:32:00,"Tuesday","BATHURST AND VIEWMOUNT","Collision (NON-TTC)",67,87,"N",1586
"2310",2021-01-26,36,12:42:00,"Tuesday","FINCH AND BATHURST","Collision (TTC)",5,10,"W",3638
"2311",2021-01-26,109,12:48:00,"Tuesday","LAWRENCE WEST STATION","General Delay",20,40,"S",1389
"2312",2021-01-26,29,12:57:00,"Tuesday","DUFFERIN AND LAWRENCE","Mechanical",8,16,"S",9147
"2313",2021-01-26,34,13:08:00,"Tuesday","EGLINTON AND BRENTCLIF","General Delay",90,102,"E",8751
"2314",2021-01-26,34,13:12:00,"Tuesday","EGLINTON AND DVP","General Delay",28,40,"E",8751
"2315",2021-01-26,109,13:13:00,"Tuesday","LAWRENCE WEST STATION","Collision (TTC)",20,40,NA,1389
"2316",2021-01-26,59,13:13:00,"Tuesday","LAWRENCE WEST STATION","Collision (TTC)",5,10,"W",3358
"2317",2021-01-26,11,13:24:00,"Tuesday","DAVISVILLE STATION","Mechanical",12,24,"N",8185
"2318",2021-01-26,17,13:31:00,"Tuesday","WARDEN STATION","Cleaning",16,33,"N",8418
"2319",2021-01-26,39,13:41:00,"Tuesday","FINCH STATION","Operations (Operator)",22,36,NA,75972
"2320",2021-01-26,17,13:47:00,"Tuesday","WARDEN STATION","Cleaning",17,33,"S",8536
"2321",2021-01-26,88,13:48:00,"Tuesday","ST CLAIR STATION","Operations (Operator)",33,50,"E",8172
"2322",2021-01-26,133,13:56:00,"Tuesday","MORNINGSIDE AND FINCH","Operations (Operator)",11,21,"S",3418
"2323",2021-01-26,29,14:03:00,"Tuesday","DUFFERIN AND ROGERS","Mechanical",8,16,"S",9055
"2324",2021-01-26,35,14:06:00,"Tuesday","JANE STATION","Mechanical",8,16,"S",3323
"2325",2021-01-26,36,14:09:00,"Tuesday","FINCH AND WESTON","Operations (Operator)",5,10,"S",9104
"2326",2021-01-26,36,14:15:00,"Tuesday","FINCH AND WESTMORE","Collision (TTC)",5,10,"E",9108
